expt_no_true,expt_no,sit_probability,bend_probability,stand_probability,tampered_probability,inaction_probability,w_bl,w_br,w_b_sum,w_b_change,w_fl,w_fr,w_f_sum,w_f_change,v_bidet,v_tissue,label,sit_total,bend_total,stand_total,tampered_total,inaction_total,predicted_label
70,18,1,1.11E-10,1.35E-10,1.70E-12,2.06E-09,0.68,8.83,9.51,0.52,761.78,673.78,1435.56,0.98,3,0,0,1,7.55E-11,9.18E-11,1.16E-12,1.40E-09,0
70,18,1,1.07E-10,1.36E-10,1.69E-12,2.06E-09,0.65,8.8,9.45,-0.06,760.86,674.65,1435.51,-0.05,3,0,0,1,7.28E-11,9.25E-11,1.15E-12,1.40E-09,0
70,18,1,1.39E-10,1.61E-10,2.35E-12,2.06E-09,0.63,8.69,9.32,-0.13,760.54,674.51,1435.05,-0.46,3,0,0,1,9.45E-11,1.09E-10,1.60E-12,1.40E-09,0
70,18,1,1.13E-10,1.28E-10,1.64E-12,2.06E-09,0.61,8.66,9.27,-0.05,720.62,622.84,1343.46,-91.59,3,0,0,1,7.68E-11,8.70E-11,1.12E-12,1.40E-09,0
70,18,1,1.14E-10,1.10E-10,1.15E-12,2.06E-09,0.59,8.67,9.26,-0.01,740.24,649.99,1390.23,46.77,3,0,1,1,7.75E-11,7.48E-11,7.82E-13,1.40E-09,0
70,18,1,3.91E-08,6.54E-10,1.04E-10,2.06E-09,0.55,8.66,9.21,-0.05,797.11,729.93,1527.04,136.81,3,0,1,1,2.66E-08,4.45E-10,7.07E-11,1.40E-09,0
70,18,0.962043991,0.037954424,4.19E-08,1.64E-06,2.06E-09,0.55,8.66,9.21,0,797.11,729.93,1527.04,0,3,0,1,0.974189914,0.025809008,2.85E-08,1.12E-06,1.40E-09,0
70,18,0.00273497,0.997259637,4.31E-08,5.39E-06,2.06E-09,0.52,8.59,9.11,-0.1,833.11,778.54,1611.65,84.61,3,0,1,0.00185978,0.678136553,2.93E-08,3.67E-06,1.40E-09,1
70,18,3.31E-06,0.999996662,5.82E-09,1.66E-09,2.06E-09,0.51,8.63,9.14,0.03,845.88,789.94,1635.82,24.17,3,0,1,2.25E-06,0.67999773,3.96E-09,1.13E-09,1.40E-09,1
70,18,0.002751685,0.983722611,0.013426615,9.91E-05,2.06E-09,0.49,8.67,9.16,0.02,848.37,802.8,1651.17,15.35,3,0,1,0.001871146,0.668931375,0.009130098,6.74E-05,1.40E-09,1
70,18,3.39E-07,1.15E-07,0.999998689,8.58E-07,2.06E-09,0.64,8.75,9.39,0.23,860.79,819.14,1679.93,28.76,3,0,1,2.31E-07,7.82E-08,0.999999109,5.83E-07,1.40E-09,1
70,18,3.26E-07,2.73E-08,0.999999166,4.92E-07,2.06E-09,0.71,8.81,9.52,0.13,871.58,832.1,1703.68,23.75,3,0,1,2.22E-07,1.86E-08,0.999999433,3.35E-07,1.40E-09,1
70,18,2.87E-07,2.82E-08,0.999999285,5.26E-07,2.06E-09,0.69,8.88,9.57,0.05,880.88,842.02,1722.9,19.22,3,0,1,1.95E-07,1.92E-08,0.999999514,3.58E-07,1.40E-09,1
70,18,3.79E-07,2.42E-08,0.999999166,5.22E-07,2.06E-09,0.67,8.91,9.58,0.01,888.85,849.58,1738.43,15.53,3,0,1,2.58E-07,1.65E-08,0.999999433,3.55E-07,1.40E-09,1
70,18,4.87E-07,2.34E-08,0.999998927,6.16E-07,2.06E-09,0.7,8.91,9.61,0.03,895.54,856.07,1751.61,13.18,3,0,1,3.31E-07,1.59E-08,0.99999927,4.19E-07,1.40E-09,1
70,18,1.49E-06,4.96E-08,0.999995708,2.89E-06,2.06E-09,0.69,8.86,9.55,-0.06,891.15,813.81,1704.96,-46.65,3,0,1,1.01E-06,3.37E-08,0.999997081,1.97E-06,1.40E-09,1
70,18,0.396960364,6.96E-07,0.603004125,3.48E-05,2.06E-09,0.65,8.81,9.46,-0.09,825.6,694.24,1519.84,-185.12,3,0,0,0.589933048,4.73E-07,0.410042805,2.37E-05,1.40E-09,0
70,18,1,2.65E-10,9.01E-09,7.25E-11,2.06E-09,0.64,8.82,9.46,0,793.27,668.16,1461.43,-58.41,3,0,0,1,1.80E-10,6.13E-09,4.93E-11,1.40E-09,0
70,18,1,2.84E-10,8.70E-10,2.71E-11,2.06E-09,0.99,8.83,9.82,0.36,764.55,652.6,1417.15,-44.28,3,0,0,1,1.93E-10,5.92E-10,1.84E-11,1.40E-09,0
70,18,1,2.34E-10,4.70E-10,1.12E-11,2.06E-09,0.97,8.83,9.8,-0.02,758.79,651.54,1410.33,-6.82,3,0,0,1,1.59E-10,3.20E-10,7.62E-12,1.40E-09,0
71,19,1,1.13E-09,1.40E-08,1.35E-09,2.06E-09,0,1,1,0,NA,NA,NA,0,0,0,0,1,7.68E-10,9.52E-09,9.18E-10,1.40E-09,0
71,19,1,8.30E-10,1.41E-08,8.24E-10,2.06E-09,0,1.67,1.67,0,NA,NA,NA,0,0,0,0,1,5.64E-10,9.59E-09,5.60E-10,1.40E-09,0
71,19,1,6.09E-10,1.20E-08,4.99E-10,2.06E-09,0,2.26,2.26,0,NA,NA,NA,0,0,0,0,1,4.14E-10,8.16E-09,3.39E-10,1.40E-09,0
71,19,1,3.63E-10,1.02E-08,1.81E-10,2.06E-09,0,2.82,2.82,0.56,605.72,560.07,1165.79,0,0,0,0,1,2.47E-10,6.94E-09,1.23E-10,1.40E-09,0
71,19,1,5.43E-10,1.20E-08,4.32E-10,2.06E-09,0,3.19,3.19,0.37,626.09,574.01,1200.1,34.31,0,0,0,1,3.69E-10,8.16E-09,2.94E-10,1.40E-09,0
71,19,1,2.86E-10,3.56E-09,1.02E-10,2.06E-09,0.5,3.52,4.02,0.83,672.36,590.04,1262.4,62.3,0,0,0,1,1.94E-10,2.42E-09,6.94E-11,1.40E-09,0
71,19,1,5.31E-10,3.55E-09,1.99E-10,2.06E-09,0.44,3.46,3.9,-0.12,673.1,584.27,1257.37,-5.03,0,0,0,1,3.61E-10,2.41E-09,1.35E-10,1.40E-09,0
71,19,1,5.08E-10,6.56E-09,2.92E-10,2.06E-09,0.36,3.18,3.54,-0.36,654.56,580.01,1234.57,-22.8,0,0,0,1,3.45E-10,4.46E-09,1.99E-10,1.40E-09,0
71,19,1,5.44E-10,7.28E-09,3.99E-10,2.06E-09,0.33,2.9,3.23,-0.31,650.87,581.85,1232.72,-1.85,0,0,0,1,3.70E-10,4.95E-09,2.71E-10,1.40E-09,0
71,19,1,1.17E-09,1.63E-08,1.66E-09,2.06E-09,0.3,2.99,3.29,0.06,649.28,583.41,1232.69,-0.03,0,0,0,1,7.96E-10,1.11E-08,1.13E-09,1.40E-09,0
71,19,1,1.78E-09,3.92E-08,3.31E-09,2.06E-09,0.28,3.14,3.42,0.13,634.77,586.96,1221.73,-10.96,0,0,0,1,1.21E-09,2.67E-08,2.25E-09,1.40E-09,0
71,19,1,6.58E-10,2.30E-08,6.47E-10,2.06E-09,0.28,3.14,3.42,0,634.77,586.96,1221.73,0,0,0,0,1,4.47E-10,1.56E-08,4.40E-10,1.40E-09,0
71,19,1,6.62E-10,1.66E-08,5.88E-10,2.06E-09,0.33,3.42,3.75,0.33,617.61,591.82,1209.43,-12.3,0,0,0,1,4.50E-10,1.13E-08,4.00E-10,1.40E-09,0
71,19,1,1.61E-09,3.04E-08,2.89E-09,2.06E-09,0.69,3.6,4.29,0.54,611.91,591.32,1203.23,-6.2,0,0,0,1,1.09E-09,2.07E-08,1.97E-09,1.40E-09,0
71,19,0.999999881,5.27E-09,7.34E-08,1.05E-08,2.06E-09,0.79,3.89,4.68,0.39,612.45,592.32,1204.77,1.54,0,0,0,0.999999919,3.58E-09,4.99E-08,7.14E-09,1.40E-09,0
71,19,1,7.64E-09,5.59E-08,1.94E-08,2.06E-09,0.74,3.9,4.64,-0.04,612.97,593.51,1206.48,1.71,1,0,0,1,5.20E-09,3.80E-08,1.32E-08,1.40E-09,0
71,19,1,1.04E-08,4.07E-08,3.06E-08,2.06E-09,0.7,4.23,4.93,0.29,614.02,594.73,1208.75,2.27,1,0,0,1,7.07E-09,2.77E-08,2.08E-08,1.40E-09,0
71,19,0.999999762,2.20E-08,6.13E-08,9.01E-08,2.06E-09,0.67,4.28,4.95,0.02,613.66,596.16,1209.82,1.07,1,0,0,0.999999838,1.50E-08,4.17E-08,6.13E-08,1.40E-09,0
71,19,0.99999845,6.00E-08,1.14E-07,1.34E-06,2.06E-09,0.61,4.3,4.91,-0.04,610,599.54,1209.54,-0.28,2,0,0,0.999998946,4.08E-08,7.75E-08,9.11E-07,1.40E-09,0
71,19,0.999998927,5.84E-08,1.03E-07,9.26E-07,2.06E-09,0.76,4.33,5.09,0.18,615.3,601.66,1216.96,7.42,2,0,0,0.99999927,3.97E-08,7.00E-08,6.30E-07,1.40E-09,0
71,19,0.999999642,4.42E-08,1.04E-07,2.73E-07,2.06E-09,0.72,4.32,5.04,-0.05,545.25,603.53,1148.78,-68.18,2,0,0,0.999999757,3.01E-08,7.07E-08,1.86E-07,1.40E-09,0
71,19,1,2.01E-08,4.94E-08,5.85E-08,2.06E-09,0.69,4.3,4.99,-0.05,373.37,605.69,979.06,-169.72,2,0,0,1,1.37E-08,3.36E-08,3.98E-08,1.40E-09,0
71,19,0.999999762,2.14E-08,7.30E-08,9.74E-08,2.06E-09,0.67,4.33,5,0.01,322.36,607.58,929.94,-49.12,3,0,0,0.999999838,1.46E-08,4.96E-08,6.62E-08,1.40E-09,0
71,19,0.999999762,2.18E-08,5.99E-08,7.66E-08,2.06E-09,0.65,4.5,5.15,0.15,549.02,606.72,1155.74,225.8,3,0,0,0.679999838,0.320000015,0.320000041,0.320000052,1.40E-09,0
71,19,1,1.35E-09,6.12E-09,6.15E-10,2.06E-09,0.85,4.55,5.4,0.25,504.64,574.77,1079.41,-76.33,3,0,0,1,9.18E-10,4.16E-09,4.18E-10,1.40E-09,0
71,19,1,1.07E-08,3.47E-09,2.13E-10,2.06E-09,1.24,4.39,5.63,0.23,652.55,619.99,1272.54,193.13,3,0,1,0.68,0.320000007,0.320000002,0.32,1.40E-09,0
71,19,0.991641404,0.008300935,2.38E-07,5.75E-05,2.06E-09,1.2,4.41,5.61,-0.02,754.46,655.8,1410.26,137.72,3,0,1,0.994316155,0.005644636,1.62E-07,3.91E-05,1.40E-09,0
71,19,0.002034391,0.929819665,2.21E-06,0.068143673,2.06E-09,1.16,4.43,5.59,-0.02,767.53,648.08,1415.61,5.35,3,0,1,0.001383386,0.632277372,1.50E-06,0.046337698,1.40E-09,1
71,19,5.10E-05,0.9997446,4.44E-07,0.000203912,2.06E-09,1.12,4.48,5.6,0.01,778.31,655.78,1434.09,18.48,3,0,1,3.47E-05,0.679826328,3.02E-07,0.00013866,1.40E-09,1
71,19,1.63E-05,0.999973179,3.96E-07,1.02E-05,2.06E-09,1.08,4.37,5.45,-0.15,706.08,631.07,1337.15,-96.94,3,0,1,1.11E-05,0.679981762,2.69E-07,6.94E-06,1.40E-09,1
71,19,3.03E-05,0.999934201,7.62E-06,2.79E-05,2.06E-09,1.04,4.36,5.4,-0.05,745.69,647.37,1393.06,55.91,3,0,1,2.06E-05,0.679955257,5.18E-06,1.90E-05,1.40E-09,1
71,19,3.58E-05,0.001014826,0.807247298,0.191702032,2.06E-09,1.01,4.38,5.39,-0.01,623.14,645.99,1269.13,-123.93,3,0,1,2.43E-05,0.000690082,0.868928163,0.130357382,1.40E-09,1
71,19,9.25E-06,3.47E-07,0.999818358,0.000171978,2.06E-09,0.98,4.37,5.35,-0.04,735.25,674.33,1409.58,140.45,3,0,1,6.29E-06,2.36E-07,0.999876483,0.000116945,1.40E-09,1
71,19,1.27E-05,7.30E-08,0.999967695,1.95E-05,2.06E-09,1.36,4.46,5.82,0.47,822.79,728.77,1551.56,141.98,3,0,1,8.64E-06,4.96E-08,0.999978033,1.33E-05,1.40E-09,1
71,19,8.32E-06,6.21E-08,0.99997902,1.26E-05,2.06E-09,1.44,4.33,5.77,-0.05,823.23,747.77,1571,19.44,3,0,1,5.66E-06,4.22E-08,0.999985734,8.57E-06,1.40E-09,1
71,19,8.06E-07,5.83E-08,0.999993682,5.53E-06,2.06E-09,1.4,4.35,5.75,-0.02,766.92,648.91,1415.83,-155.17,3,0,1,0.320000548,3.96E-08,0.679995704,3.76E-06,1.40E-09,1
71,19,0.29421648,0.028253502,0.522209518,0.155320562,2.06E-09,1.36,4.37,5.73,-0.02,656.14,500.97,1157.11,-258.72,3,0,0,0.200067206,0.019212381,0.355102472,0.105617982,0.320000001,1
71,19,0.999965073,1.71E-05,2.24E-06,1.56E-05,2.06E-09,1.32,4.41,5.73,0,557.51,435.62,993.13,-163.98,3,0,0,0.99997625,1.16E-05,1.52E-06,1.06E-05,1.40E-09,0
71,19,1,5.69E-09,3.10E-08,6.28E-09,2.06E-09,1.28,4.38,5.66,-0.07,534.62,437.19,971.81,-21.32,3,0,0,1,3.87E-09,2.11E-08,4.27E-09,1.40E-09,0
71,19,1,6.54E-10,5.57E-09,3.01E-10,2.06E-09,1.25,4.31,5.56,-0.1,536.65,447.39,984.04,12.23,3,0,0,1,4.45E-10,3.79E-09,2.05E-10,1.40E-09,0
71,19,1,3.42E-10,2.00E-09,6.85E-11,2.06E-09,1.21,4.28,5.49,-0.07,542.61,456.77,999.38,15.34,3,0,0,1,2.33E-10,1.36E-09,4.66E-11,1.40E-09,0
71,19,1,3.01E-10,2.04E-09,8.07E-11,2.06E-09,1.18,4.27,5.45,-0.04,549.32,466.96,1016.28,16.9,3,0,0,1,2.05E-10,1.39E-09,5.49E-11,1.40E-09,0
71,19,1,3.03E-10,3.36E-09,9.91E-11,2.06E-09,1.15,4.29,5.44,-0.01,555.2,476.46,1031.66,15.38,3,0,0,1,2.06E-10,2.28E-09,6.74E-11,1.40E-09,0
74,20,1,3.46E-10,1.92E-10,8.65E-12,2.06E-09,8.86,6.32,15.18,0,NA,NA,NA,0,0,0,0,1,2.35E-10,1.31E-10,5.88E-12,1.40E-09,0
74,20,1,2.51E-10,1.63E-10,6.08E-12,2.06E-09,6.99,6.46,13.45,-1.73,568.93,515.3,1084.23,0,0,0,0,1,1.71E-10,1.11E-10,4.13E-12,1.40E-09,0
74,20,1,2.02E-10,1.27E-10,4.46E-12,2.06E-09,5.73,6.73,12.46,-0.99,575.48,522.79,1098.27,14.04,0,0,0,1,1.37E-10,8.64E-11,3.03E-12,1.40E-09,0
74,20,1,1.71E-10,1.25E-10,3.54E-12,2.06E-09,4.82,7.07,11.89,-0.57,577.89,525.99,1103.88,5.61,0,0,0,1,1.16E-10,8.50E-11,2.41E-12,1.40E-09,0
74,20,1,1.73E-10,1.28E-10,4.18E-12,2.06E-09,4.15,7.19,11.34,-0.55,579.97,528.08,1108.05,4.17,0,0,0,1,1.18E-10,8.70E-11,2.84E-12,1.40E-09,0
74,20,1,2.20E-10,1.54E-10,5.64E-12,2.06E-09,3.22,6.73,9.95,-1.39,579.98,531.03,1111.01,2.96,0,0,0,1,1.50E-10,1.05E-10,3.84E-12,1.40E-09,0
74,20,1,1.94E-10,1.23E-10,4.01E-12,2.06E-09,3.1,6.08,9.18,-0.77,580.26,531.93,1112.19,1.18,0,0,0,1,1.32E-10,8.36E-11,2.73E-12,1.40E-09,0
74,20,1,2.22E-10,1.53E-10,5.08E-12,2.06E-09,4.03,6.17,10.2,1.02,580.35,532.34,1112.69,0.5,0,0,0,1,1.51E-10,1.04E-10,3.45E-12,1.40E-09,0
74,20,1,1.67E-10,1.23E-10,3.27E-12,2.06E-09,3.67,6.4,10.07,-0.13,579.87,533.01,1112.88,0.19,0,0,0,1,1.14E-10,8.36E-11,2.22E-12,1.40E-09,0
74,20,1,2.38E-10,1.32E-10,5.08E-12,2.06E-09,3.36,6.53,9.89,-0.18,576.43,532.46,1108.89,-3.99,0,0,0,1,1.62E-10,8.98E-11,3.45E-12,1.40E-09,0
74,20,1,3.23E-10,1.10E-10,4.98E-12,2.06E-09,3.09,6.63,9.72,-0.17,574.05,531.51,1105.56,-3.33,0,0,0,1,2.20E-10,7.48E-11,3.39E-12,1.40E-09,0
74,20,1,4.80E-10,1.03E-10,7.19E-12,2.06E-09,2.66,7,9.66,-0.06,572.11,530.64,1102.75,-2.81,1,0,0,1,3.26E-10,7.00E-11,4.89E-12,1.40E-09,0
74,20,1,3.72E-10,1.12E-10,3.66E-12,2.06E-09,2.62,7.62,10.24,0.58,570.87,529.17,1100.04,-2.71,1,0,0,1,2.53E-10,7.62E-11,2.49E-12,1.40E-09,0
74,20,1,4.43E-10,1.01E-10,5.87E-12,2.06E-09,2.55,7.95,10.5,0.26,569.1,527.89,1096.99,-3.05,1,0,0,1,3.01E-10,6.87E-11,3.99E-12,1.40E-09,0
74,20,1,9.03E-10,1.19E-10,1.29E-11,2.06E-09,2.4,7.95,10.35,-0.15,567.92,525.91,1093.83,-3.16,1,0,0,1,6.14E-10,8.09E-11,8.77E-12,1.40E-09,0
74,20,1,1.04E-09,1.35E-10,2.12E-11,2.06E-09,2.4,7.95,10.35,0,567.92,525.91,1093.83,0,1,0,0,1,7.07E-10,9.18E-11,1.44E-11,1.40E-09,0
74,20,1,1.72E-09,2.48E-10,4.33E-11,2.06E-09,2.15,7.96,10.11,-0.24,566.3,521.72,1088.02,-5.81,2,0,0,1,1.17E-09,1.69E-10,2.94E-11,1.40E-09,0
74,20,1,1.67E-09,2.22E-10,4.58E-11,2.06E-09,2.15,7.96,10.11,0,566.3,521.72,1088.02,0,2,0,0,1,1.14E-09,1.51E-10,3.11E-11,1.40E-09,0
74,20,1,4.77E-09,3.00E-10,1.17E-10,2.06E-09,2.05,7.68,9.73,-0.38,566.66,520.21,1086.87,-1.15,3,0,0,1,3.24E-09,2.04E-10,7.96E-11,1.40E-09,0
74,20,1,6.88E-09,2.73E-10,1.21E-10,2.06E-09,3.34,7.97,11.31,1.58,565.74,517.76,1083.5,-3.37,4,0,0,1,4.68E-09,1.86E-10,8.23E-11,1.40E-09,0
74,20,1,1.86E-09,2.34E-10,5.29E-11,2.06E-09,3.52,8.24,11.76,0.45,565.35,516.14,1081.49,-2.01,4,0,0,1,1.26E-09,1.59E-10,3.60E-11,1.40E-09,0
74,20,1,2.11E-09,2.52E-10,6.28E-11,2.06E-09,3.36,8.23,11.59,-0.17,564.94,515.3,1080.24,-1.25,4,0,0,1,1.43E-09,1.71E-10,4.27E-11,1.40E-09,0
74,20,1,1.65E-09,1.98E-10,4.42E-11,2.06E-09,3.06,8.25,11.31,-0.28,564.77,515.11,1079.88,-0.36,4,0,0,1,1.12E-09,1.35E-10,3.01E-11,1.40E-09,0
74,20,1,1.73E-09,1.40E-10,3.63E-11,2.06E-09,2.92,8.28,11.2,-0.11,565.23,479.1,1044.33,-35.55,5,0,0,1,1.18E-09,9.52E-11,2.47E-11,1.40E-09,0
74,20,1,4.37E-10,1.37E-10,7.89E-12,2.06E-09,2.8,8.2,11,-0.2,533.81,383.21,917.02,-127.31,5,0,0,1,2.97E-10,9.32E-11,5.37E-12,1.40E-09,0
74,20,0.99999845,1.56E-06,3.70E-09,3.94E-09,2.06E-09,2.68,8.19,10.87,-0.13,584.01,557.92,1141.93,224.91,5,0,1,0.679998946,0.320001061,0.320000003,0.320000003,1.40E-09,0
74,20,0.004586941,0.995412156,1.65E-07,6.75E-07,2.06E-09,2.57,7.9,10.47,-0.4,664.72,724.6,1389.32,247.39,5,0,1,0.00311912,0.676880266,1.12E-07,4.59E-07,1.40E-09,1
74,20,4.27E-06,0.999995708,7.37E-09,6.44E-09,2.06E-09,2.47,7.94,10.41,-0.06,756.86,794.13,1550.99,161.67,5,0,1,2.90E-06,0.679997081,5.01E-09,4.38E-09,1.40E-09,1
74,20,1.57E-06,0.99999845,1.17E-08,1.97E-08,2.06E-09,2.38,7.98,10.36,-0.05,817.06,820.09,1637.15,86.16,5,0,1,1.07E-06,0.679998946,7.96E-09,1.34E-08,1.40E-09,1
74,20,6.00E-05,0.999897014,9.37E-07,4.20E-05,2.06E-09,2.4,8.04,10.44,0.08,838.31,829.16,1667.47,30.32,5,0,1,4.08E-05,0.67992997,6.37E-07,2.86E-05,1.40E-09,1
74,20,0.00196701,0.04516586,0.13705851,0.815808664,2.06E-09,2.53,8.63,11.16,0.72,844.16,830.31,1674.47,7,5,0,1,0,0,0,0,0,1
74,20,4.77E-06,5.28E-06,0.999647146,0.000342866,2.06E-09,2.48,8.64,11.12,-0.04,851.55,830.7,1682.25,7.78,5,0,1,3.24E-06,3.59E-06,0.999760059,0.000233149,1.40E-09,1
74,20,1.59E-06,7.31E-06,0.999644525,0.000346625,2.06E-09,2.39,8.65,11.04,-0.08,857.85,832.09,1689.94,7.69,5,0,1,1.08E-06,4.97E-06,0.999758277,0.000235705,1.40E-09,1
74,20,2.01E-05,0.000522729,0.98518686,0.0142702,2.06E-09,2.31,8.7,11.01,-0.03,862.55,832.74,1695.29,5.35,5,0,1,1.37E-05,0.000355456,0.989927065,0.009703736,1.40E-09,1
74,20,4.21E-05,0.001297785,0.980399851,0.018260352,2.06E-09,2.24,8.71,10.95,-0.06,864.93,832.92,1697.85,2.56,5,0,1,2.86E-05,0.000882494,0.986671899,0.012417039,1.40E-09,1
74,20,4.60E-06,3.74E-05,0.9991917,0.000766293,2.06E-09,2.16,8.75,10.91,-0.04,866.62,832.3,1698.92,1.07,5,0,1,3.13E-06,2.54E-05,0.999450356,0.000521079,1.40E-09,1
74,20,5.70E-06,2.62E-05,0.998526364,0.001441767,2.06E-09,2.1,8.84,10.94,0.03,862.02,832.26,1694.28,-4.64,5,0,0,3.88E-06,1.78E-05,0.998997928,0.000980402,1.40E-09,1
74,20,0.1136317,0.117888307,0.754037732,0.014442248,2.06E-09,1.97,9.62,11.59,0.65,639.37,490.15,1129.52,-564.76,5,0,0,0.077269556,0.080164049,0.512745658,0.009820729,0.320000001,1
74,20,0.999999881,9.16E-08,4.52E-08,7.06E-09,2.06E-09,1.91,9.6,11.51,-0.08,621.98,295.45,917.43,-212.09,5,0,0,0.999999919,6.23E-08,3.07E-08,4.80E-09,1.40E-09,0
74,20,1,3.30E-10,1.27E-09,5.87E-11,2.06E-09,1.86,9.71,11.57,0.06,618.38,383.65,1002.03,84.6,5,0,0,1,2.24E-10,8.64E-10,3.99E-11,1.40E-09,0
74,20,1,3.20E-10,2.09E-09,7.41E-11,2.06E-09,1.86,9.71,11.57,0,618.38,383.65,1002.03,0,5,0,0,1,2.18E-10,1.42E-09,5.04E-11,1.40E-09,0
74,20,1,2.61E-10,1.04E-09,3.50E-11,2.06E-09,1.89,9.69,11.58,0.01,617.45,456.74,1074.19,72.16,5,0,0,1,1.77E-10,7.07E-10,2.38E-11,1.40E-09,0
74,20,1,1.90E-10,6.71E-10,1.72E-11,2.06E-09,1.81,9.65,11.46,-0.12,617.85,535.4,1153.25,79.06,5,0,0,1,1.29E-10,4.56E-10,1.17E-11,1.40E-09,0
77,21,1,2.01E-10,3.65E-10,1.02E-11,2.06E-09,0,0,0,0,NA,NA,NA,0,0,0,0,1,1.37E-10,2.48E-10,6.94E-12,1.40E-09,0
77,21,1,1.90E-10,2.99E-10,9.27E-12,2.06E-09,0,4,4,4,0,0,0,0,0,0,0,1,1.29E-10,2.03E-10,6.30E-12,1.40E-09,0
77,21,1,1.82E-10,6.10E-10,1.61E-11,2.06E-09,0,5.37,5.37,1.37,0,0,0,0,0,0,0,1,1.24E-10,4.15E-10,1.09E-11,1.40E-09,0
77,21,1,1.69E-10,1.00E-09,1.92E-11,2.06E-09,0,6.31,6.31,0.94,0,0,0,0,0,0,0,1,1.15E-10,6.80E-10,1.31E-11,1.40E-09,0
77,21,1,1.56E-10,8.03E-10,1.62E-11,2.06E-09,0.67,8.11,8.78,2.47,1.51,0,1.51,1.51,0,0,0,1,1.06E-10,5.46E-10,1.10E-11,1.40E-09,0
77,21,1,1.69E-10,8.97E-10,2.10E-11,2.06E-09,0.86,8.09,8.95,0.17,3.64,0,3.64,2.13,0,0,0,1,1.15E-10,6.10E-10,1.43E-11,1.40E-09,0
77,21,1,2.05E-10,1.10E-09,3.52E-11,2.06E-09,0.75,8.08,8.83,-0.12,3.97,0,3.97,0.33,0,0,0,1,1.39E-10,7.48E-10,2.39E-11,1.40E-09,0
77,21,1,1.64E-10,8.62E-10,2.01E-11,2.06E-09,0.6,7.85,8.45,-0.38,4.73,0,4.73,0.76,0,0,0,1,1.12E-10,5.86E-10,1.37E-11,1.40E-09,0
77,21,1,1.50E-10,7.56E-10,1.31E-11,2.06E-09,0.54,7.1,7.64,-0.81,4.66,0,4.66,-0.07,0,0,0,1,1.02E-10,5.14E-10,8.91E-12,1.40E-09,0
77,21,1,1.51E-10,4.87E-10,7.91E-12,2.06E-09,0.5,6.91,7.41,-0.23,5.15,0.17,5.32,0.66,0,0,0,1,1.03E-10,3.31E-10,5.38E-12,1.40E-09,0
77,21,1,1.70E-10,5.79E-10,1.07E-11,2.06E-09,0.77,8.18,8.95,1.54,5.31,1.32,6.63,1.31,0,0,0,1,1.16E-10,3.94E-10,7.28E-12,1.40E-09,0
77,21,1,1.63E-10,4.74E-10,1.15E-11,2.06E-09,0.66,8.15,8.81,-0.14,6.08,1.49,7.57,0.94,0,0,0,1,1.11E-10,3.22E-10,7.82E-12,1.40E-09,0
77,21,1,2.56E-10,1.12E-09,4.29E-11,2.06E-09,0.66,8.15,8.81,0,6.08,1.49,7.57,0,0,0,0,1,1.74E-10,7.62E-10,2.92E-11,1.40E-09,0
77,21,1,8.15E-10,1.23E-09,2.22E-10,2.06E-09,0.62,8.14,8.76,-0.05,6.65,1.59,8.24,0.67,0,0,1,1,5.54E-10,8.36E-10,1.51E-10,1.40E-09,0
77,21,1,1.64E-08,5.36E-09,3.49E-09,2.06E-09,0.95,8.13,9.08,0.32,6.19,2.76,8.95,0.71,0,0,1,1,1.12E-08,3.64E-09,2.37E-09,1.40E-09,0
77,21,0.142658873,2.85E-05,9.16E-05,0.857220926,2.06E-09,0.96,8.06,9.02,-0.06,7.9,2.55,10.45,1.5,0,0,1,0,0,0,0,0,1
77,21,9.36E-10,1.05E-10,4.80E-08,1,2.06E-09,0.91,7.94,8.85,-0.17,8.23,2.57,10.8,0.35,0,0,1,0,0,0,0,0,1
77,21,3.59E-10,6.71E-11,2.15E-08,1,2.06E-09,0.86,7.94,8.8,-0.05,8.54,2.6,11.14,0.34,0,0,1,0,0,0,0,0,1
77,21,3.62E-10,5.32E-11,2.32E-08,1,2.06E-09,0.82,7.85,8.67,-0.13,8.56,2.72,11.28,0.14,0,0,1,0,0,0,0,0,1
77,21,4.03E-10,6.47E-11,2.85E-08,1,2.06E-09,0.74,7.58,8.32,-0.35,9.43,2.51,11.94,0.66,0,0,1,0,0,0,0,0,1
77,21,4.23E-10,6.69E-11,3.07E-08,1,2.06E-09,0.71,7.55,8.26,-0.06,9.69,2.62,12.31,0.37,0,0,1,0,0,0,0,0,1
77,21,6.68E-10,1.00E-10,3.56E-08,1,2.06E-09,0.68,7.57,8.25,-0.01,9.97,2.73,12.7,0.39,0,0,1,0,0,0,0,0,1
77,21,8.65E-10,1.17E-10,3.88E-08,1,2.06E-09,0.66,7.55,8.21,-0.04,10.34,2.83,13.17,0.47,0,0,1,0,0,0,0,0,1
78,22,1,1.33E-09,4.67E-10,5.54E-11,2.06E-09,0,0,0,0,NA,NA,NA,0,0,0,0,1,9.04E-10,3.18E-10,3.77E-11,1.40E-09,0
78,22,1,4.54E-10,4.44E-10,2.23E-11,2.06E-09,0,10.5,10.5,0,NA,NA,NA,0,0,0,0,1,3.09E-10,3.02E-10,1.52E-11,1.40E-09,0
